0	0	0.03
0	1	0.02
0	5	0.01
0	6	0.01
0	17	0.02
0	18	0.02
0	64	0.01
0	73	0.04
0	74	0.01
0	88	0.03
0	101	0.04
0	103	0.02
0	146	0.07
0	148	0.07
0	166	0.01
0	177	0.02
0	178	0.03
0	215	0.01
0	218	0.02
0	221	0.02
0	222	0.02
0	223	0.02
0	226	0.02
0	238	0.03
0	248	0.05
0	250	0.03
0	266	0.04
0	268	0.03
0	283	0.01
0	297	0.05
0	309	0.03
0	313	0.06
0	316	0.03
0	368	0.02
0	377	0.01
0	380	0.03
0	459	0.02
0	498	0.02
0	560	0.04
0	581	0.04
0	734	0.08
1	1	0.02
2	2	0.01
2	3	0.02
2	4	0.01
2	5	0.01
2	6	0.01
2	13	0.02
2	54	0.02
2	55	0.03
2	56	0.03
2	57	0.02
2	58	0.01
2	59	0.02
2	63	0.01
2	64	0.01
2	86	0.01
2	89	0.02
2	96	0.01
2	102	0.06
2	107	0.01
2	131	0.02
2	132	0.02
2	137	0.01
2	138	0.03
2	140	0.03
2	158	0.02
2	160	0.0
2	162	0.02
2	174	0.02
2	192	0.05
2	193	0.04
2	194	0.02
2	195	0.03
2	208	0.02
2	211	0.01
2	238	0.03
2	249	0.01
2	252	0.01
2	271	0.02
2	273	0.04
2	281	0.02
2	283	0.01
2	285	0.01
2	286	0.02
2	300	0.03
2	305	0.02
2	308	0.03
2	323	0.03
2	333	0.01
2	405	0.01
2	408	0.03
2	409	0.03
2	411	0.01
2	412	0.02
2	434	0.01
2	481	0.03
2	489	0.04
2	506	0.02
2	516	0.08
2	517	0.08
2	520	0.02
2	546	0.01
2	571	0.05
2	586	0.04
2	587	0.07
2	612	0.02
2	665	0.05
2	685	0.03
2	698	0.04
2	738	0.03
2	803	0.06
2	809	0.02
2	812	0.02
2	826	0.05
2	832	0.05
2	845	0.04
2	859	0.02
2	865	0.11
2	880	0.04
2	886	0.5
2	896	0.05
2	899	1.0
2	971	0.1
2	990	0.05
2	1001	0.2
3	2	0.01
3	3	0.02
3	4	0.01
3	6	0.01
3	46	0.01
3	56	0.03
3	57	0.02
3	58	0.01
3	59	0.02
3	62	0.01
3	63	0.01
3	89	0.02
3	102	0.06
3	107	0.01
3	128	0.01
3	137	0.01
3	158	0.02
3	174	0.02
3	175	0.12
3	183	0.01
3	192	0.05
3	193	0.04
3	194	0.02
3	195	0.03
3	208	0.02
3	210	0.01
3	211	0.01
3	236	0.02
3	239	0.09
3	252	0.01
3	256	0.01
3	271	0.02
3	281	0.02
3	286	0.02
3	303	0.01
3	323	0.03
3	371	0.01
3	405	0.01
3	408	0.03
3	411	0.01
3	412	0.02
3	434	0.01
3	473	0.01
3	520	0.02
3	571	0.05
3	601	0.03
3	665	0.05
3	685	0.03
3	812	0.02
3	832	0.05
3	845	0.04
3	859	0.02
3	880	0.04
3	971	0.1
3	990	0.05
3	1001	0.2
4	2	0.01
4	3	0.02
4	4	0.01
4	6	0.01
4	13	0.02
4	54	0.02
4	55	0.03
4	56	0.03
4	57	0.02
4	58	0.01
4	59	0.02
4	62	0.01
4	63	0.01
4	81	0.01
4	82	0.01
4	89	0.02
4	96	0.01
4	102	0.06
4	107	0.01
4	114	0.01
4	121	0.01
4	126	0.04
4	131	0.02
4	137	0.01
4	138	0.03
4	142	0.01
4	145	0.02
4	158	0.02
4	160	0.0
4	162	0.02
4	166	0.01
4	169	0.01
4	170	0.01
4	174	0.02
4	183	0.01
4	192	0.05
4	193	0.04
4	194	0.02
4	195	0.03
4	208	0.02
4	211	0.01
4	239	0.09
4	252	0.01
4	256	0.01
4	271	0.02
4	281	0.02
4	282	0.01
4	283	0.01
4	285	0.01
4	286	0.02
4	301	0.01
4	305	0.02
4	323	0.03
4	360	0.04
4	405	0.01
4	408	0.03
4	411	0.01
4	412	0.02
4	424	0.01
4	425	0.06
4	430	0.02
4	434	0.01
4	481	0.03
4	520	0.02
4	532	0.05
4	533	0.01
4	552	0.03
4	571	0.05
4	586	0.04
4	587	0.07
4	612	0.02
4	625	0.17
4	665	0.05
4	685	0.03
4	698	0.04
4	712	0.25
4	738	0.03
4	803	0.06
4	809	0.02
4	812	0.02
4	826	0.05
4	832	0.05
4	845	0.04
4	859	0.02
4	880	0.04
4	896	0.05
4	971	0.1
4	990	0.05
4	1001	0.2
5	0	0.03
5	2	0.01
5	5	0.01
5	6	0.01
5	7	0.02
5	11	0.02
5	21	0.01
5	24	0.04
5	29	0.02
5	34	0.04
5	35	0.02
5	41	0.02
5	42	0.02
5	47	0.02
5	53	0.04
5	55	0.03
5	57	0.02
5	58	0.01
5	59	0.02
5	63	0.01
5	64	0.01
5	74	0.01
5	76	0.05
5	82	0.01
5	89	0.02
5	96	0.01
5	97	0.05
5	99	0.04
5	100	0.03
5	105	0.01
5	106	0.01
5	115	0.01
5	117	0.07
5	120	0.07
5	125	0.05
5	128	0.01
5	132	0.02
5	133	0.01
5	134	0.05
5	135	0.03
5	140	0.03
5	141	0.01
5	154	0.03
5	157	0.02
5	169	0.01
5	170	0.01
5	171	0.03
5	183	0.01
5	184	0.01
5	189	0.02
5	191	0.02
5	192	0.05
5	194	0.02
5	195	0.03
5	198	0.05
5	201	0.02
5	207	0.03
5	209	0.02
5	211	0.01
5	215	0.01
5	218	0.02
5	230	0.06
5	232	0.01
5	235	0.06
5	236	0.02
5	237	0.04
5	242	0.04
5	243	0.02
5	249	0.01
5	252	0.01
5	255	0.02
5	261	0.02
5	269	0.01
5	271	0.02
5	272	0.02
5	279	0.11
5	281	0.02
5	283	0.01
5	284	0.03
5	285	0.01
5	286	0.02
5	291	0.05
5	302	0.04
5	303	0.01
5	305	0.02
5	306	0.03
5	308	0.03
5	309	0.03
5	312	0.05
5	318	0.02
5	323	0.03
5	325	0.04
5	327	0.03
5	333	0.01
5	337	0.03
5	346	0.04
5	357	0.02
5	362	0.02
5	375	0.02
5	379	0.03
5	405	0.01
5	408	0.03
5	411	0.01
5	417	0.02
5	420	0.01
5	423	0.03
5	430	0.02
5	437	0.04
5	440	0.02
5	445	0.04
5	450	0.02
5	455	0.02
5	458	0.02
5	462	0.04
5	464	0.02
5	466	0.03
5	469	0.06
5	481	0.03
5	489	0.04
5	492	0.04
5	495	0.02
5	496	0.05
5	511	0.05
5	516	0.08
5	517	0.08
5	527	0.07
5	528	0.11
5	557	0.07
5	572	0.05
5	581	0.04
5	611	0.04
5	644	0.08
5	669	0.17
5	690	0.07
5	716	0.5
5	718	0.17
5	726	0.11
5	728	0.06
5	730	0.11
5	738	0.03
5	763	0.5
5	789	0.1
5	807	0.17
5	809	0.02
5	815	0.07
5	820	0.01
5	828	0.05
5	833	0.2
5	840	0.06
5	859	0.02
5	868	0.5
5	900	0.04
5	902	1.0
5	931	0.08
5	980	0.17
5	990	0.05
6	0	0.03
6	2	0.01
6	3	0.02
6	4	0.01
6	5	0.01
6	6	0.01
6	21	0.01
6	54	0.02
6	55	0.03
6	56	0.03
6	57	0.02
6	58	0.01
6	59	0.02
6	63	0.01
6	64	0.01
6	79	0.03
6	89	0.02
6	96	0.01
6	102	0.06
6	126	0.04
6	128	0.01
6	132	0.02
6	134	0.05
6	137	0.01
6	139	0.03
6	140	0.03
6	141	0.01
6	149	0.04
6	157	0.02
6	168	0.02
6	169	0.01
6	170	0.01
6	181	0.02
6	183	0.01
6	184	0.01
6	191	0.02
6	193	0.04
6	194	0.02
6	195	0.03
6	204	0.04
6	206	0.02
6	211	0.01
6	232	0.01
6	234	0.03
6	237	0.04
6	252	0.01
6	272	0.02
6	275	0.04
6	281	0.02
6	284	0.03
6	285	0.01
6	290	0.01
6	296	0.01
6	299	0.05
6	305	0.02
6	308	0.03
6	316	0.03
6	323	0.03
6	327	0.03
6	337	0.03
6	346	0.04
6	349	0.06
6	362	0.02
6	375	0.02
6	376	0.03
6	377	0.01
6	379	0.03
6	389	0.03
6	397	0.03
6	408	0.03
6	411	0.01
6	412	0.02
6	418	0.03
6	426	0.02
6	429	0.03
6	430	0.02
6	438	0.01
6	440	0.02
6	458	0.02
6	473	0.01
6	481	0.03
6	486	0.02
6	489	0.04
6	515	0.03
6	516	0.08
6	517	0.08
6	520	0.02
6	528	0.11
6	544	0.04
6	549	0.02
6	552	0.03
6	562	0.04
6	563	0.08
6	571	0.05
6	587	0.07
6	644	0.08
6	665	0.05
6	667	0.04
6	685	0.03
6	738	0.03
6	751	0.2
6	826	0.05
6	845	0.04
6	859	0.02
6	880	0.04
6	921	0.09
6	949	0.06
6	994	1.0
6	1001	0.2
7	5	0.01
7	7	0.02
7	8	0.03
7	11	0.02
7	12	0.02
7	19	0.02
7	44	0.01
7	62	0.01
7	86	0.01
7	112	0.06
7	141	0.01
7	161	0.03
7	212	0.01
7	213	0.03
7	222	0.02
7	246	0.08
7	247	0.07
7	249	0.01
7	264	0.04
7	324	0.07
7	332	0.06
7	358	0.03
7	359	0.05
7	360	0.04
7	362	0.02
7	365	0.01
7	374	0.11
7	406	0.04
7	407	0.05
7	420	0.01
7	421	0.02
7	430	0.02
7	451	0.12
7	452	0.03
7	466	0.03
