1	16	1.0
1	27	1.0
1	46	1.0
1	49	1.0
1	52	1.0
1	123	1.0
1	242	1.0
1	254	1.0
1	264	1.0
1	278	0.02
1	294	1.0
1	314	1.0
1	317	1.0
1	325	0.5
1	350	0.04
1	352	0.5
1	384	1.0
1	411	0.03
1	448	1.0
1	451	1.0
1	453	0.01
1	455	1.0
1	525	1.0
1	526	0.14
1	530	1.0
1	551	0.33
1	552	0.5
1	559	1.0
1	600	1.0
1	612	1.0
1	617	1.0
1	623	1.0
1	644	1.0
1	652	1.0
1	654	0.5
1	664	1.0
1	686	0.5
1	722	1.0
1	742	1.0
1	752	1.0
1	758	1.0
1	770	1.0
1	771	1.0
1	950	1.0
1	967	1.0
1	993	0.03
1	1028	1.0
1	1075	1.0
1	1176	1.0
1	1225	1.0
1	1235	0.5
1	1247	1.0
1	1255	1.0
1	1258	0.01
1	1260	1.0
1	1283	1.0
1	1285	0.5
1	1287	0.01
1	1316	1.0
1	1375	1.0
1	1391	1.0
1	1431	1.0
1	1438	1.0
1	1448	1.0
1	1475	1.0
1	1496	1.0
1	1509	1.0
1	1530	1.0
1	1534	1.0
1	1593	1.0
1	1606	1.0
1	1643	1.0
1	1646	1.0
1	1669	0.0
1	1696	1.0
1	1716	1.0
1	1719	1.0
1	1726	1.0
1	1732	1.0
1	1751	0.05
1	1765	1.0
1	1766	1.0
1	1817	1.0
1	1824	1.0
1	1833	0.03
1	1835	1.0
1	1836	1.0
1	1849	1.0
1	1874	0.0
1	1892	0.33
1	1943	1.0
1	1969	1.0
1	1982	1.0
1	1985	1.0
1	2022	1.0
1	2029	1.0
2	895	0.02
5	1159	0.01
10	1874	0.0
12	465	0.03
12	511	0.02
12	999	0.02
12	1179	0.07
12	1440	0.02
12	1587	0.03
12	1670	0.08
12	1792	0.03
12	1874	0.0
13	1792	0.03
13	1874	0.0
17	993	0.03
20	963	0.17
24	31	0.12
24	429	0.17
24	511	0.02
24	526	0.14
24	735	0.33
24	829	0.05
24	999	0.02
24	1278	0.03
24	1549	0.33
24	1663	0.14
24	1874	0.0
25	34	0.05
25	265	0.2
25	585	0.02
25	841	0.07
25	999	0.02
25	1144	0.02
25	1151	0.08
25	1258	0.01
25	1580	0.05
25	1899	0.04
25	1998	0.03
26	1669	0.0
29	246	0.01
29	1669	0.0
32	1706	0.01
33	278	0.02
34	25	0.08
34	217	0.04
34	403	0.06
34	605	0.1
34	627	0.25
34	737	0.08
34	852	0.03
34	903	0.11
34	939	0.14
34	1144	0.02
34	1194	0.08
34	1198	0.04
34	1258	0.01
34	1380	0.06
34	1453	0.1
34	1580	0.05
34	1782	0.11
34	1854	0.14
34	1874	0.0
34	1899	0.04
34	1974	0.03
34	1992	0.1
34	1995	0.11
34	1998	0.03
38	12	0.11
38	794	0.07
38	993	0.03
38	1440	0.02
38	1669	0.0
43	566	1.0
45	25	0.08
45	34	0.05
45	585	0.02
45	939	0.14
45	1144	0.02
45	1198	0.04
45	1291	0.14
45	1580	0.05
45	1782	0.11
50	1274	0.2
50	1667	0.5
53	1669	0.0
55	1258	0.01
55	1874	0.0
58	993	0.03
59	1952	0.03
63	1060	1.0
65	1669	0.0
67	1874	0.0
68	1669	0.0
69	278	0.02
71	1874	0.0
76	466	0.14
76	1018	0.33
76	1669	0.0
78	1701	0.04
79	1706	0.01
81	1669	0.0
82	1701	0.04
84	15	0.25
84	203	0.03
84	350	0.04
84	829	0.05
84	1258	0.01
84	1563	0.2
84	1706	0.01
84	1768	0.02
84	1833	0.03
84	1874	0.0
84	1997	0.33
86	1669	0.0
87	1159	0.01
90	90	0.1
90	511	0.02
90	585	0.02
90	1369	0.04
90	1874	0.0
92	403	0.06
92	723	0.08
92	1144	0.02
92	1198	0.04
92	1291	0.14
92	1380	0.06
92	1440	0.02
92	1580	0.05
92	1894	0.04
92	1992	0.1
92	1998	0.03
93	853	0.14
93	1839	0.03
93	1874	0.0
97	453	0.01
97	1277	0.03
98	278	0.02
98	470	0.5
98	702	0.04
98	727	0.5
98	1629	0.05
99	1706	0.01
101	246	0.01
103	246	0.01
106	691	0.04
107	895	0.02
108	1144	0.02
110	246	0.01
116	1669	0.0
118	1287	0.01
120	120	0.12
120	1669	0.0
122	993	0.03
122	1857	0.5
124	895	0.02
127	1669	0.0
128	1706	0.01
129	1159	0.01
131	1	0.05
133	1706	0.01
134	1874	0.0
135	691	0.04
137	1159	0.01
137	1706	0.01
142	453	0.01
142	713	0.03
142	1159	0.01
142	1277	0.03
143	1669	0.0
144	278	0.02
145	1287	0.01
146	1743	0.14
148	511	0.02
148	795	0.14
148	1253	0.2
148	1706	0.01
148	1874	0.0
149	829	0.05
149	861	1.0
149	1874	0.0
151	93	0.2
151	203	0.03
151	350	0.04
151	436	0.5
151	462	0.5
151	795	0.14
151	1586	0.02
151	1751	0.05
151	1801	1.0
151	1874	0.0
155	56	0.07
155	453	0.01
155	869	0.03
155	898	0.17
155	993	0.03
155	1277	0.03
155	1287	0.01
155	1619	0.07
155	1669	0.0
155	1839	0.03
155	2027	0.05
156	1874	0.0
157	1706	0.01
158	1706	0.01
158	1768	0.02
159	575	0.33
161	1706	0.01
163	1874	0.0
164	1706	0.01
165	511	0.02
165	852	0.03
165	869	0.03
165	999	0.02
165	1258	0.01
165	1669	0.0
165	1674	0.17
167	547	0.03
175	453	0.01
176	691	0.04
178	453	0.01
179	453	0.01
179	1159	0.01
180	547	0.03
181	453	0.01
182	511	0.02
182	756	0.5
183	1669	0.0
185	1159	0.01
185	1952	0.03
190	227	0.25
192	1669	0.0
193	1701	0.04
200	902	0.25
201	1839	0.03
202	1669	0.0
203	84	0.12
203	151	0.09
203	350	0.04
203	412	0.03
203	419	0.07
203	535	0.08
203	539	0.08
203	829	0.05
203	853	0.14
203	1080	0.09
203	1258	0.01
203	1303	0.25
203	1387	0.5
203	1576	0.06
203	1586	0.02
203	1669	0.0
203	1751	0.05
203	1768	0.02
203	1833	0.03
203	1874	0.0
203	1927	0.17
205	453	0.01
205	713	0.03
206	547	0.03
206	1159	0.01
206	1701	0.04
209	453	0.01
209	895	0.02
211	211	0.33
211	1874	0.0
214	1669	0.0
216	1706	0.01
217	153	0.1
217	177	0.2
217	403	0.06
217	411	0.03
217	511	0.02
217	536	0.07
217	585	0.02
217	841	0.07
217	852	0.03
217	943	0.08
217	999	0.02
217	1144	0.02
217	1151	0.08
217	1258	0.01
217	1269	0.08
217	1278	0.03
217	1369	0.04
217	1440	0.02
217	1457	1.0
217	1522	0.04
217	1833	0.03
217	1854	0.14
217	1858	0.11
217	1874	0.0
217	1899	0.04
217	1942	0.12
217	1963	0.03
217	1974	0.03
217	1987	0.03
217	1998	0.03
219	795	0.14
219	1874	0.0
220	56	0.07
220	1120	0.07
220	1795	1.0
222	1727	0.14
223	1159	0.01
226	1159	0.01
228	1159	0.01
229	227	0.25
229	1258	0.01
229	1874	0.0
230	895	0.02
232	1669	0.0
234	1874	0.0
238	1706	0.01
241	1377	0.02
245	245	0.14
245	278	0.02
245	329	0.04
245	410	0.08
245	453	0.01
245	1058	0.14
245	1287	0.01
245	1587	0.03
245	1669	0.0
245	1768	0.02
245	1906	0.04
245	1987	0.03
247	247	0.5
247	1669	0.0
248	76	0.2
248	253	0.5
248	466	0.14
248	1187	0.33
248	1389	0.5
248	1669	0.0
248	1906	0.04
248	2027	0.05
249	453	0.01
250	713	0.03
251	1440	0.02
251	1533	1.0
251	1706	0.01
251	1874	0.0
252	1	0.05
256	246	0.01
256	895	0.02
259	1377	0.02
260	701	0.5
263	1159	0.01
265	536	0.07
265	1471	0.33
265	1998	0.03
266	266	0.2
267	1377	0.02
271	246	0.01
272	272	0.14
272	605	0.1
272	852	0.03
272	939	0.14
272	1144	0.02
272	1198	0.04
272	1440	0.02
272	1874	0.0
274	1669	0.0
275	275	1.0
277	1144	0.02
278	33	1.0
278	98	0.5
278	144	1.0
278	162	1.0
278	245	0.14
278	383	0.14
278	415	0.5
278	441	1.0
278	453	0.01
278	470	0.5
278	480	0.5
278	560	1.0
278	702	0.04
278	713	0.03
278	808	0.33
278	869	0.03
278	898	0.17
278	900	1.0
278	1058	0.14
278	1154	1.0
278	1178	1.0
278	1213	1.0
278	1317	1.0
278	1601	0.09
278	1619	0.07
278	1629	0.05
278	1669	0.0
278	1762	0.5
278	1838	0.5
278	1851	1.0
279	453	0.01
279	691	0.04
279	713	0.03
279	895	0.02
279	1287	0.01
281	1874	0.0
282	1287	0.01
283	1874	0.0
284	1874	0.0
286	1669	0.0
287	1706	0.01
288	999	0.02
288	1477	1.0
291	1287	0.01
292	453	0.01
292	1277	0.03
293	453	0.01
293	713	0.03
293	1669	0.0
293	1813	0.1
295	999	0.02
295	1278	0.03
295	1874	0.0
301	301	0.5
301	1874	0.0
303	1874	0.0
308	1706	0.01
309	1669	0.0
310	246	0.01
312	1258	0.01
312	1684	0.5
312	1874	0.0
315	1701	0.04
318	1	0.05
322	1669	0.0
324	1701	0.04
324	1952	0.03
329	203	0.03
329	329	0.04
329	350	0.04
329	410	0.08
329	453	0.01
329	895	0.02
329	943	0.08
329	999	0.02
329	1258	0.01
329	1550	0.04
329	1601	0.09
329	1669	0.0
329	1768	0.02
329	1874	0.0
329	1906	0.04
329	1987	0.03
329	2027	0.05
330	1669	0.0
331	246	0.01
331	547	0.03
331	1701	0.04
332	1159	0.01
339	1144	0.02
339	1874	0.0
339	1974	0.03
341	56	0.07
341	547	0.03
341	1377	0.02
341	1669	0.0
341	1701	0.04
341	1706	0.01
342	453	0.01
344	585	0.02
344	737	0.08
344	1144	0.02
344	1974	0.03
344	1998	0.03
346	1706	0.01
347	1874	0.0
350	15	0.25
350	84	0.12
350	151	0.09
350	166	0.5
350	203	0.03
350	360	1.0
350	379	0.5
350	436	0.5
350	492	0.5
350	535	0.08
350	539	0.08
350	584	0.5
350	603	0.33
350	829	0.05
350	832	0.5
350	853	0.14
350	895	0.02
350	918	0.2
350	1061	0.33
350	1258	0.01
350	1486	0.33
350	1539	0.5
350	1563	0.2
350	1576	0.06
350	1586	0.02
350	1639	0.25
350	1706	0.01
350	1751	0.05
350	1768	0.02
350	1833	0.03
350	1839	0.03
350	1874	0.0
350	1912	0.5
350	1963	0.03
351	453	0.01
353	246	0.01
353	453	0.01
353	547	0.03
353	1952	0.03
354	1669	0.0
356	1669	0.0
357	1669	0.0
359	329	0.04
359	453	0.01
359	476	0.1
359	576	0.5
359	702	0.04
359	799	1.0
359	869	0.03
359	895	0.02
359	1159	0.01
359	1192	0.14
359	1277	0.03
359	1306	0.2
359	1536	0.25
359	1550	0.04
359	1768	0.02
359	1976	0.2
359	1987	0.03
362	412	0.03
362	453	0.01
362	511	0.02
362	1258	0.01
362	1465	0.17
362	1768	0.02
362	1874	0.0
363	80	0.25
363	511	0.02
363	547	0.03
363	1159	0.01
363	1287	0.01
363	1306	0.2
363	1377	0.02
363	1444	0.33
363	1611	1.0
363	1706	0.01
363	1874	0.0
367	1159	0.01
367	1706	0.01
369	453	0.01
369	1277	0.03
370	1706	0.01
370	1874	0.0
371	453	0.01
373	895	0.02
376	1258	0.01
376	1369	0.04
376	1706	0.01
376	1874	0.0
379	350	0.04
379	1874	0.0
383	511	0.02
383	730	0.12
383	1669	0.0
383	1839	0.03
389	1377	0.02
390	297	1.0
390	780	1.0
390	795	0.14
390	984	1.0
390	1501	0.04
390	1697	0.5
390	1887	1.0
390	1907	0.5
391	1287	0.01
394	1669	0.0
396	993	0.03
396	1920	0.5
397	453	0.01
399	453	0.01
403	34	0.05
403	999	0.02
403	1144	0.02
403	1198	0.04
403	1580	0.05
403	1858	0.11
403	1995	0.11
403	1998	0.03
405	1669	0.0
406	278	0.02
407	1669	0.0
410	1669	0.0
411	21	0.07
411	217	0.04
411	429	0.17
411	465	0.03
411	511	0.02
411	614	0.5
411	633	0.5
411	817	0.05
411	852	0.03
411	930	0.5
411	999	0.02
411	1144	0.02
411	1258	0.01
411	1278	0.03
411	1390	1.0
411	1440	0.02
411	1522	0.04
411	1586	0.02
411	1743	0.14
411	1751	0.05
411	1792	0.03
411	1807	0.2
411	1833	0.03
411	1874	0.0
411	1899	0.04
411	1963	0.03
411	1974	0.03
411	1998	0.03
412	84	0.12
412	119	0.25
412	153	0.1
412	197	0.5
412	203	0.03
412	306	0.11
412	362	0.12
412	412	0.03
412	420	0.33
412	453	0.01
412	457	0.06
412	465	0.03
412	511	0.02
412	539	0.08
